,0
20210602,sz002650
20210602,sz002656
20210602,sz002684
20210602,sz002692
20210602,sz002700
20210602,sz002711
20210602,sz002716
20210602,sz002719
20210602,sz002766
20210602,sz002770
20210602,sz002776
20210602,sz002872
20210602,sz200017
20210602,sz200613
20210602,sz300023
20210602,sz300029
20210602,sz300038
20210602,sz300044
20210602,sz300051
20210602,sz300064
20210602,sz300071
20210602,sz300178
20210602,sz300202
20210602,sz300269
20210602,sz300278
20210602,sz300312
20210602,sz300313
20210602,sz300325
20210602,sz300356
20210602,sz300367
20210602,sz300370
20210602,sz300446
20210602,sz300495
20210602,sz300530
20210602,sz300795
20210602,sz300859
20210602,sh600078
20210602,sh600083
20210602,sh600084
20210602,sh600090
20210602,sh600091
20210602,sh600112
20210602,sh600122
20210602,sh600139
20210602,sh600145
20210602,sh600146
20210602,sh600182
20210602,sh600191
20210602,sh600193
20210602,sh600198
20210602,sh600209
20210602,sh600221
20210602,sh600225
20210602,sh600226
20210602,sh600239
20210602,sh600241
20210602,sh600242
20210602,sh600265
20210602,sh600275
20210602,sh600289
20210602,sh600290
20210602,sh600291
20210602,sh600300
20210602,sh600301
20210602,sh600306
20210602,sh600311
20210602,sh600319
20210602,sh600365
20210602,sh600382
20210602,sh600385
20210602,sh600387
20210602,sh600393
20210602,sh600403
20210602,sh600408
20210602,sh600421
20210602,sh600462
20210602,sh600506
20210602,sh600515
20210602,sh600518
20210602,sh600555
20210602,sh600568
20210602,sh600589
20210602,sh600595
20210602,sh600599
20210602,sh600601
20210602,sh600608
20210602,sh600614
20210602,sh600615
20210602,sh600634
20210602,sh600652
20210602,sh600654
20210602,sh600666
20210602,sh600671
20210602,sh600695
20210602,sh600696
20210602,sh600698
20210602,sh600721
20210602,sh600734
20210602,sh600766
20210602,sh600767
20210602,sh600781
20210602,sh600816
20210602,sh600856
20210602,sh600870
20210602,sh600890
20210602,sh600896
20210602,sh600898
20210602,sh601020
20210602,sh601113
20210602,sh603007
20210602,sh603032
20210602,sh603157
20210602,sh603555
20210602,sh603557
20210602,sh603729
20210602,sh603779
20210602,sh603863
20210602,sh603996
20210602,sh900907
20210602,sh900919
20210602,sh900945
20210602,sh900946
20210602,sh900955
20210603,sz000005
20210603,sz000007
20210603,sz000017
20210603,sz000410
20210603,sz000422
20210603,sz000502
20210603,sz000509
20210603,sz000523
20210603,sz000525
20210603,sz000564
20210603,sz000571
20210603,sz000585
20210603,sz000587
20210603,sz000595
20210603,sz000606
20210603,sz000609
20210603,sz000611
20210603,sz000613
20210603,sz000616
20210603,sz000663
20210603,sz000669
20210603,sz000670
20210603,sz000673
20210603,sz000687
20210603,sz000707
20210603,sz000752
20210603,sz000760
20210603,sz000780
20210603,sz000792
20210603,sz000802
20210603,sz000806
20210603,sz000820
20210603,sz000835
20210603,sz000971
20210603,sz000972
20210603,sz000980
20210603,sz000981
20210603,sz000982
20210603,sz002005
20210603,sz002021
20210603,sz002052
20210603,sz002058
20210603,sz002072
20210603,sz002076
20210603,sz002086
20210603,sz002089
20210603,sz002102
20210603,sz002113
20210603,sz002122
20210603,sz002147
20210603,sz002175
20210603,sz002188
20210603,sz002200
20210603,sz002210
20210603,sz002219
20210603,sz002247
20210603,sz002256
20210603,sz002259
20210603,sz002260
20210603,sz002321
20210603,sz002323
20210603,sz002356
20210603,sz002358
20210603,sz002359
20210603,sz002418
20210603,sz002427
20210603,sz002445
20210603,sz002447
20210603,sz002464
20210603,sz002470
20210603,sz002473
20210603,sz002496
20210603,sz002499
20210603,sz002501
20210603,sz002504
20210603,sz002513
20210603,sz002529
20210603,sz002535
20210603,sz002569
20210603,sz002575
20210603,sz002586
20210603,sz002592
20210603,sz002618
20210603,sz002619
20210603,sz002629
20210603,sz002638
20210603,sz002640
20210603,sz002650
20210603,sz002656
20210603,sz002684
20210603,sz002692
20210603,sz002700
20210603,sz002711
20210603,sz002716
20210603,sz002719
20210603,sz002766
20210603,sz002770
20210603,sz002776
20210603,sz002872
20210603,sz200017
20210603,sz200613
20210603,sz300023
20210603,sz300029
20210603,sz300038
20210603,sz300044
20210603,sz300051
20210603,sz300064
20210603,sz300071
20210603,sz300178
20210603,sz300202
20210603,sz300269
20210603,sz300278
20210603,sz300312
20210603,sz300313
20210603,sz300325
20210603,sz300356
20210603,sz300367
20210603,sz300370
20210603,sz300446
20210603,sz300495
20210603,sz300530
20210603,sz300795
20210603,sz300859
20210603,sh600078
20210603,sh600083
20210603,sh600084
20210603,sh600090
20210603,sh600091
20210603,sh600112
20210603,sh600122
20210603,sh600139
20210603,sh600145
20210603,sh600146
20210603,sh600182
20210603,sh600191
20210603,sh600193
20210603,sh600198
20210603,sh600209
20210603,sh600221
20210603,sh600225
20210603,sh600226
20210603,sh600239
20210603,sh600241
20210603,sh600242
20210603,sh600265
20210603,sh600275
20210603,sh600289
20210603,sh600290
20210603,sh600291
20210603,sh600300
20210603,sh600301
20210603,sh600306
20210603,sh600311
20210603,sh600319
20210603,sh600365
20210603,sh600382
20210603,sh600385
20210603,sh600387
20210603,sh600393
20210603,sh600403
20210603,sh600408
20210603,sh600421
20210603,sh600462
20210603,sh600506
20210603,sh600515
20210603,sh600518
20210603,sh600555
20210603,sh600568
20210603,sh600589
20210603,sh600595
20210603,sh600599
20210603,sh600601
20210603,sh600608
20210603,sh600614
20210603,sh600615
20210603,sh600634
20210603,sh600652
20210603,sh600654
20210603,sh600666
20210603,sh600671
20210603,sh600695
20210603,sh600696
20210603,sh600698
20210603,sh600721
20210603,sh600734
20210603,sh600766
20210603,sh600767
20210603,sh600781
20210603,sh600816
20210603,sh600856
20210603,sh600870
20210603,sh600890
20210603,sh600896
20210603,sh600898
20210603,sh601020
20210603,sh601113
20210603,sh603007
20210603,sh603032
20210603,sh603157
20210603,sh603555
20210603,sh603557
20210603,sh603729
20210603,sh603779
20210603,sh603863
20210603,sh603996
20210603,sh900907
20210603,sh900919
20210603,sh900945
20210603,sh900946
20210603,sh900955
20210604,sz000005
20210604,sz000007
20210604,sz000017
20210604,sz000410
20210604,sz000422
20210604,sz000502
20210604,sz000509
20210604,sz000523
20210604,sz000525
20210604,sz000564
20210604,sz000571
20210604,sz000585
20210604,sz000587
20210604,sz000595
20210604,sz000606
20210604,sz000609
20210604,sz000611
20210604,sz000613
20210604,sz000616
20210604,sz000663
20210604,sz000669
20210604,sz000670
20210604,sz000673
20210604,sz000687
20210604,sz000707
20210604,sz000752
20210604,sz000760
20210604,sz000780
20210604,sz000792
20210604,sz000802
20210604,sz000806
20210604,sz000820
20210604,sz000835
20210604,sz000971
20210604,sz000972
20210604,sz000980
20210604,sz000981
20210604,sz000982
20210604,sz002005
20210604,sz002021
20210604,sz002052
20210604,sz002058
20210604,sz002072
20210604,sz002076
20210604,sz002086
20210604,sz002089
20210604,sz002102
20210604,sz002113
20210604,sz002122
20210604,sz002147
20210604,sz002175
20210604,sz002188
20210604,sz002200
20210604,sz002210
20210604,sz002219
20210604,sz002256
20210604,sz002259
20210604,sz002260
20210604,sz002321
20210604,sz002323
20210604,sz002356
20210604,sz002358
20210604,sz002359
20210604,sz002418
20210604,sz002427
20210604,sz002445
20210604,sz002447
20210604,sz002464
20210604,sz002470
20210604,sz002473
20210604,sz002496
20210604,sz002499
20210604,sz002501
20210604,sz002504
20210604,sz002513
20210604,sz002529
20210604,sz002535
20210604,sz002569
20210604,sz002575
20210604,sz002586
20210604,sz002592
20210604,sz002618
20210604,sz002619
20210604,sz002629
20210604,sz002638
20210604,sz002640
20210604,sz002650
20210604,sz002656
20210604,sz002684
20210604,sz002692
20210604,sz002700
20210604,sz002711
20210604,sz002716
20210604,sz002719
20210604,sz002766
20210604,sz002770
20210604,sz002776
20210604,sz002872
20210604,sz200017
20210604,sz200613
20210604,sz300023
20210604,sz300029
20210604,sz300038
20210604,sz300044
20210604,sz300051
20210604,sz300064
20210604,sz300071
20210604,sz300178
20210604,sz300202
20210604,sz300269
20210604,sz300278
20210604,sz300312
20210604,sz300313
20210604,sz300325
20210604,sz300356
20210604,sz300367
20210604,sz300370
20210604,sz300446
20210604,sz300495
20210604,sz300530
20210604,sz300795
20210604,sz300859
20210604,sh600078
20210604,sh600083
20210604,sh600084
20210604,sh600090
20210604,sh600091
20210604,sh600112
20210604,sh600122
20210604,sh600139
20210604,sh600145
20210604,sh600146
20210604,sh600182
20210604,sh600191
20210604,sh600193
20210604,sh600198
20210604,sh600209
20210604,sh600221
20210604,sh600225
20210604,sh600226
20210604,sh600239
20210604,sh600241
20210604,sh600242
20210604,sh600265
20210604,sh600275
20210604,sh600289
20210604,sh600290
20210604,sh600291
20210604,sh600300
20210604,sh600301
20210604,sh600306
20210604,sh600311
20210604,sh600319
20210604,sh600365
20210604,sh600382
20210604,sh600385
20210604,sh600387
20210604,sh600393
20210604,sh600403
20210604,sh600408
20210604,sh600421
20210604,sh600462
20210604,sh600506
20210604,sh600515
20210604,sh600518
20210604,sh600555
20210604,sh600568
20210604,sh600589
20210604,sh600595
20210604,sh600599
20210604,sh600601
20210604,sh600608
20210604,sh600614
20210604,sh600615
20210604,sh600634
20210604,sh600652
20210604,sh600654
20210604,sh600666
20210604,sh600671
20210604,sh600695
20210604,sh600696
20210604,sh600721
20210604,sh600734
20210604,sh600766
20210604,sh600767
20210604,sh600781
20210604,sh600816
20210604,sh600856
20210604,sh600870
20210604,sh600890
20210604,sh600896
20210604,sh600898
20210604,sh601020
20210604,sh601113
20210604,sh603007
20210604,sh603032
20210604,sh603157
20210604,sh603555
20210604,sh603557
20210604,sh603729
20210604,sh603779
20210604,sh603863
20210604,sh603996
20210604,sh900907
20210604,sh900919
20210604,sh900945
20210604,sh900955
20210607,sz000005
20210607,sz000007
20210607,sz000017
20210607,sz000410
20210607,sz000422
20210607,sz000502
20210607,sz000509
20210607,sz000523
20210607,sz000525
20210607,sz000564
20210607,sz000571
20210607,sz000585
20210607,sz000587
20210607,sz000595
20210607,sz000606
20210607,sz000609
20210607,sz000611
20210607,sz000613
20210607,sz000616
20210607,sz000663
20210607,sz000669
20210607,sz000670
20210607,sz000673
20210607,sz000687
20210607,sz000707
20210607,sz000752
20210607,sz000760
20210607,sz000780
20210607,sz000792
20210607,sz000802
20210607,sz000806
20210607,sz000820
20210607,sz000835
20210607,sz000971
20210607,sz000972
20210607,sz000980
20210607,sz000981
20210607,sz000982
20210607,sz002005
20210607,sz002021
20210607,sz002052
20210607,sz002058
20210607,sz002072
20210607,sz002076
20210607,sz002086
20210607,sz002089
20210607,sz002102
20210607,sz002113
20210607,sz002122
20210607,sz002147
20210607,sz002175
20210607,sz002188
20210607,sz002200
20210607,sz002210
20210607,sz002219
20210607,sz002256
20210607,sz002259
20210607,sz002260
20210607,sz002321
20210607,sz002323
20210607,sz002356
20210607,sz002358
20210607,sz002359
20210607,sz002418
20210607,sz002427
20210607,sz002445
20210607,sz002447
20210607,sz002464
20210607,sz002470
20210607,sz002473
20210607,sz002496
20210607,sz002499
20210607,sz002501
20210607,sz002504
20210607,sz002513
20210607,sz002529
20210607,sz002535
20210607,sz002569
20210607,sz002575
20210607,sz002586
20210607,sz002592
20210607,sz002618
20210607,sz002619
20210607,sz002629
20210607,sz002638
20210607,sz002640
20210607,sz002650
20210607,sz002656
20210607,sz002684
20210607,sz002692
20210607,sz002700
20210607,sz002711
20210607,sz002716
20210607,sz002719
20210607,sz002766
20210607,sz002770
20210607,sz002776
20210607,sz002872
20210607,sz200017
20210607,sz200613
20210607,sz300023
20210607,sz300029
20210607,sz300038
20210607,sz300044
20210607,sz300051
20210607,sz300064
20210607,sz300071
20210607,sz300178
20210607,sz300202
20210607,sz300269
20210607,sz300278
20210607,sz300312
20210607,sz300313
20210607,sz300325
20210607,sz300356
20210607,sz300367
20210607,sz300370
20210607,sz300446
20210607,sz300495
20210607,sz300530
20210607,sz300795
20210607,sz300859
20210607,sh600078
20210607,sh600083
20210607,sh600084
20210607,sh600090
20210607,sh600091
20210607,sh600112
20210607,sh600122
20210607,sh600139
20210607,sh600145
20210607,sh600146
20210607,sh600182
20210607,sh600191
20210607,sh600193
20210607,sh600198
20210607,sh600209
20210607,sh600221
20210607,sh600225
20210607,sh600226
20210607,sh600239
20210607,sh600241
20210607,sh600242
20210607,sh600265
20210607,sh600275
20210607,sh600289
20210607,sh600290
20210607,sh600291
20210607,sh600300
20210607,sh600301
20210607,sh600306
20210607,sh600311
20210607,sh600319
20210607,sh600365
20210607,sh600382
20210607,sh600385
20210607,sh600387
20210607,sh600393
20210607,sh600403
20210607,sh600408
20210607,sh600421
20210607,sh600462
20210607,sh600506
20210607,sh600515
20210607,sh600518
20210607,sh600555
20210607,sh600568
20210607,sh600589
20210607,sh600595
20210607,sh600599
20210607,sh600601
20210607,sh600608
20210607,sh600614
20210607,sh600615
20210607,sh600634
20210607,sh600652
20210607,sh600654
20210607,sh600666
20210607,sh600671
20210607,sh600695
20210607,sh600696
20210607,sh600721
20210607,sh600734
20210607,sh600766
20210607,sh600767
20210607,sh600781
20210607,sh600816
20210607,sh600856
20210607,sh600870
20210607,sh600890
20210607,sh600896
20210607,sh600898
20210607,sh601020
20210607,sh601113
20210607,sh603007
20210607,sh603032
20210607,sh603157
20210607,sh603555
20210607,sh603557
20210607,sh603729
20210607,sh603779
20210607,sh603863
20210607,sh603996
20210607,sh900907
20210607,sh900919
20210607,sh900945
20210607,sh900955
20210608,sz000005
20210608,sz000007
20210608,sz000017
20210608,sz000410
20210608,sz000422
20210608,sz000502
20210608,sz000509
20210608,sz000523
20210608,sz000525
20210608,sz000564
20210608,sz000571
20210608,sz000585
20210608,sz000587
20210608,sz000595
20210608,sz000606
20210608,sz000609
20210608,sz000611
20210608,sz000613
20210608,sz000616
20210608,sz000663
20210608,sz000669
20210608,sz000670
20210608,sz000673
20210608,sz000687
20210608,sz000707
20210608,sz000752
20210608,sz000760
20210608,sz000780
20210608,sz000792
20210608,sz000802
20210608,sz000806
20210608,sz000820
20210608,sz000835
20210608,sz000971
20210608,sz000972
20210608,sz000980
20210608,sz000981
20210608,sz002005
20210608,sz002021
20210608,sz002052
20210608,sz002058
20210608,sz002072
20210608,sz002076
20210608,sz002086
20210608,sz002089
20210608,sz002102
20210608,sz002113
20210608,sz002122
20210608,sz002147
20210608,sz002175
20210608,sz002188
20210608,sz002200
20210608,sz002210
20210608,sz002219
20210608,sz002256
20210608,sz002259
20210608,sz002260
20210608,sz002321
20210608,sz002323
20210608,sz002356
20210608,sz002358
20210608,sz002359
20210608,sz002418
20210608,sz002427
20210608,sz002445
20210608,sz002447
20210608,sz002464
20210608,sz002470
20210608,sz002473
20210608,sz002496
20210608,sz002499
20210608,sz002501
20210608,sz002504
20210608,sz002513
20210608,sz002529
20210608,sz002535
20210608,sz002569
20210608,sz002575
20210608,sz002586
20210608,sz002592
20210608,sz002618
20210608,sz002619
20210608,sz002629
20210608,sz002638
20210608,sz002640
20210608,sz002650
20210608,sz002656
20210608,sz002684
20210608,sz002692
20210608,sz002700
20210608,sz002711
20210608,sz002716
20210608,sz002719
20210608,sz002766
20210608,sz002770
20210608,sz002776
20210608,sz002872
20210608,sz200017
20210608,sz200613
20210608,sz300023
20210608,sz300029
20210608,sz300038
20210608,sz300044
20210608,sz300051
20210608,sz300064
20210608,sz300071
20210608,sz300178
20210608,sz300202
20210608,sz300269
20210608,sz300278
20210608,sz300312
20210608,sz300313
20210608,sz300325
20210608,sz300356
20210608,sz300367
20210608,sz300370
20210608,sz300446
20210608,sz300495
20210608,sz300530
20210608,sz300795
20210608,sz300859
20210608,sh600078
20210608,sh600083
20210608,sh600084
20210608,sh600090
20210608,sh600091
20210608,sh600112
20210608,sh600122
20210608,sh600139
20210608,sh600145
20210608,sh600146
20210608,sh600182
20210608,sh600191
20210608,sh600193
20210608,sh600198
20210608,sh600209
20210608,sh600221
20210608,sh600225
20210608,sh600226
20210608,sh600239
20210608,sh600241
20210608,sh600242
20210608,sh600265
20210608,sh600275
20210608,sh600289
20210608,sh600290
20210608,sh600291
20210608,sh600300
20210608,sh600301
20210608,sh600306
20210608,sh600311
20210608,sh600319
20210608,sh600365
20210608,sh600382
20210608,sh600385
20210608,sh600387
20210608,sh600393
20210608,sh600403
20210608,sh600408
20210608,sh600421
20210608,sh600462
20210608,sh600506
20210608,sh600515
20210608,sh600518
20210608,sh600555
20210608,sh600568
20210608,sh600589
20210608,sh600595
20210608,sh600599
20210608,sh600601
20210608,sh600608
20210608,sh600614
20210608,sh600615
20210608,sh600634
20210608,sh600652
20210608,sh600654
20210608,sh600666
20210608,sh600671
20210608,sh600695
20210608,sh600696
20210608,sh600721
20210608,sh600734
20210608,sh600766
20210608,sh600767
20210608,sh600781
20210608,sh600816
20210608,sh600856
20210608,sh600870
20210608,sh600890
20210608,sh600896
20210608,sh600898
20210608,sh601020
20210608,sh601113
20210608,sh603007
20210608,sh603032
20210608,sh603157
20210608,sh603555
20210608,sh603557
